Date,Title,Lang,URL,Title_en
2016-11-19 17:00:00,Elections communales du 20 novembre,fra,http://mali-web.org/politique/elections-communales-du-20-novembre-lurd-mise-sur-30-des-maires-et-conseillers,Municipal elections of November 20
2016-11-20 01:15:00,风暴来袭 周日美东急冻 降雪或达2英尺 | 冬季风暴 | 积雪 | 美国天气,zho,http://www.epochtimes.com/gb/16/11/19/n8509313.htm,"Storm hits Sunday, East China Sea, snow may reach 2 feet | Winter storm | Snow Covered | U.S. Weather"
2016-11-20 11:00:00,�� 近平会见美国总统奥巴马 _�� 近平 _光明网,zho,http://politics.gmw.cn/2016-11/20/content_23034258.htm,�� Jinping meets with US President Obama _�� Jinping _ Guangming.com
2016-11-20 18:30:00,Arnold Schwarzenegger ruft zum Fleischverzicht auf - Panorama,deu,http://www.tagesanzeiger.ch/panorama/arnold-schwarzenegger-ruft-zum-fleischverzicht-auf/story/27241715,Arnold Schwarzenegger calls for the meat of meat - panorama
2016-11-21 02:15:00,عون يوجّه مساء اليوم رسالة الإستقلال ويتلقى تهنئة الملك سلمان وأوباما ورؤساء عرب,ara,http://aliwaa.com/Article.aspx?ArticleId=304296,"Aoun sends this evening the message of independence and receives the congratulations of King Salman, Obama and Arab presidents"
2016-11-21 09:00:00,"Tarptautinis skandalas įsuko „tvarkiečių"" elitą: galimai išgrobstyti dideli pinigai - Lietuvoje - Svarbiausios naujienos Lietuvoje ir pasaulyje",lit,http://www.lrt.lt/naujienos/lietuvoje/2/155035/tarptautinis_skandalas_isuko_tvarkieciu_elita_galimai_isgrobstyti_dideli_pinigai,"International scandal turned the ""orderly"" elite: potentially looted big money - in Lithuania - the most important news in Lithuania and the world"
2016-11-21 14:00:00,"#1 C'est décidé, je prends soin de moi !",fra,http://www.francenetinfos.com/1-cest-decide-prends-soin-de-moi-153290/,"#1 It's decided, I take care of myself!"
2016-11-21 18:00:00,� είραμα μετατροπής του CO2 σε πέτρα δείχνει να πέτυχε - science - Τεχνολογία - � λανήτης,ell,http://www.tovima.gr/science/technology-planet/article/?aid=845955,� CO2 converting the stone to stone seems to succeed - science - technology - � Lanite
2016-11-21 23:30:00,Das Festival 'Zermatt Impulse' zeigt im Dezember während vier Tagen 15 Dokumentationen und Gespräche rund um das Leben in Hochgebirgsregionen.,deu,http://www.rro.ch/cms/das-festival-zermatt-impulse-zeigt-im-dezember-waehrend-vier-tagen-15-dokumentationen-und-gespraeche-rund-um-das-leben-in-hochgebirgsregionen-88145,The 'Zermatt impulses' festival shows 15 documentaries and discussions about life in high mountain regions in December for four days.
2016-11-22 08:30:00,"台湾""外交部""""大陆打压事例""8年没更新 ""绿委""要求下重启-时政-美国中文网",zho,http://news.sinovision.net/politics/201611/00392714.htm,"Taiwan's ""Ministry of Foreign Affairs"" and ""Mainland Suppression"" have not been updated for 8 years, and the ""Green Commission"" restarts - Current Affairs - US Chinese website"
2016-11-22 14:45:00,حمدان بن راشد يفتتح مؤتمر ومعرض عربال . اضافة ثانية .,ara,http://www.wam.ae/ar/news/general/1395303496838.html,Hamdan bin Rashid opens a conference and Arab exhibition. A second add.
2016-11-22 20:15:00,Correio do Povo | Notícias,por,http://www.correiodopovo.com.br/Noticias/Internacional/2016/11/603606/Trump-diz-manter-mente-aberta-sobre-deixar-acordo-de-Paris,PEOPLE MAIL | News
2016-11-22 23:45:00,Hispanos se preocupan por cambio climático,spa,http://www.telemundo47.com/noticias/eeuu/Hispanos-se-preocupan-por-cambio-climatico-402486735.html,Hispanics care about climate change
2016-11-23 05:15:00,Peristiwa Sejarah yang Bertepatan dengan Perubahan Iklim – Rumah Berita,ind,http://www.rumahberita.com/travel/peristiwa-sejarah-yang-bertepatan-dengan-perubahan-iklim.html,Historical events that coincide with climate change - Rumah Berita
2016-11-23 10:00:00,"Ambientalista dice que desmonte es ""crimen ecológico"" en La Paz",spa,http://www.fmbolivia.com.bo/ambientalista-dice-que-desmonte-es-%E2%80%9Ccrimen-ecol%C3%B3gico%E2%80%9D-en-la-paz,"Environmentalist says that disassembly is ""ecological crime"" in La Paz"
2016-11-23 13:15:00,"FPÖ Oberösterreich geht Klimaschutz ""auf den Keks"" - Oberösterreich",deu,http://derstandard.at/2000048029158/FPOe-Oberoesterreich-Haimbuchner-geht-Klimaschutz-auf-den-Keks,"FPÖ Upper Austria goes to climate protection ""on the biscuit"" - Upper Austria"
2016-11-23 17:00:00,الفاو: الزراعة تمتلك مقومات لا مثيل لها للتصدي للفقر والجوع وتغير المناخ,ara,http://www.unmultimedia.org/arabic/radio/archives/223056/,"FAO: Agriculture has unparalleled ingredients to address poverty, hunger and climate change"
2016-11-23 22:00:00,El Caribe se encuentra en alerta ante posibilidad de fuerte oleaje por influencia de Otto - Sucesos - Nacional - Noticias,spa,http://www.teletica.com/Noticias/143887-El-Caribe-se-encuentra-en-alerta-ante-posibilidad-de-fuerte-oleaje-por-influencia-de-Otto.note.aspx,The Caribbean is on alert to the possibility of strong swell by the influence of Otto - Eventos - Nacional - News
2016-11-24 07:00:00,Wirtschaft: Peruaner klagt gegen RWE wegen Luftbelastung,deu,http://www.t-online.de/wirtschaft/id_79635212/wirtschaft-peruaner-klagt-gegen-rwe-wegen-luftbelastung.html,Economy: Peruvian complains against RWE for air pollution
2016-11-24 12:15:00,"Pablo Saavedra: ""La lucha contra el cambio climático es un proceso imparable e irreversible""",spa,http://www.iagua.es/noticias/espana/mapama/16/11/24/pablo-saavedra-lucha-cambio-climatico-es-proceso-imparable-e,"Pablo Saavedra: ""The fight against climate change is an unstoppable and irreversible process"""
2016-11-24 17:15:00,5 motivi per cui Trump è una minaccia per il pianeta (e quindi anche per te),ita,http://it.ibtimes.com/5-motivi-cui-trump-e-una-minaccia-il-pianeta-e-quindi-anche-te-1475790,5 reasons why Trump is a threat to the planet (and therefore for you too)
2016-11-24 23:00:00,بوعشرين والكذب المفضوح على وزارة الداخلية (تفاصيل مثيرة),ara,http://m.cawalisse.com/128438/11/20/33/00,Bouachrine and the lying exposed to the Ministry of Interior (exciting details)
2016-11-25 09:15:00,Magyar Hírlap • Áder János: Szemléletváltás kell a vízgazdálkodásban,hun,http://magyarhirlap.hu/cikk/72603/Ader_Janos_Szemleletvaltas_kell_a_vizgazdalkodasban,Magyar Hírlap • János Áder: A change of attitudes in water management
2016-11-25 15:30:00,Genève: Climat: des militants s'en prennent aux banques - Suisse,fra,http://www.lematin.ch/geneve/Climat-des-militants-s-en-prennent-aux-banques/story/12352244,Geneva: Climate: activists attack banks - Switzerland
2016-11-25 21:00:00,Haldoklik a Holt-tenger: évente 100 centit apad - Piac ,hun,http://www.piacesprofit.hu/klimablog/haldoklik-a-holt-tenger-evente-100-centit-apad/,Dying Dead Sea: 100 centimeters a year - Disadher - Market
2016-11-26 09:45:00,Más de 2mil 500 familias son beneficiadas con el ahorro de energía eléctrica en Xoxtla – Momento Diario,spa,http://www.diariomomento.com/mas-de-2mil-500-familias-son-beneficiadas-con-el-ahorro-de-energia-electrica-en-xoxtla/,More than 2 thousand 500 families are benefited from saving electricity in Xoxtla - Daily Moment
2016-11-26 20:00:00,Pressan.is,isl,http://www.pressan.is/pressupennar/Lesa_adsent/skemmtiganga-a-sudurleid?pressandate=20111018,Pressan.is
2016-11-27 10:30:00,"البوابة نيوز: غدًا.. ""البحث العلمي"" تناقش تأثيرات التغيرات المناخية على مصادر الغذاء",ara,http://www.albawabhnews.com/2240173,"Al -Bawaba News: Tomorrow .. ""Scientific Research"" discusses the effects of climate changes on food sources"
2016-11-27 22:00:00,Myrkur yfir Óslóartrénu,isl,http://www.mbl.is/frettir/innlent/2016/11/27/myrkur_yfir_sloartrenu/,Darkness over the Oslo tree
2016-11-28 10:15:00,mediacongo.net - Actualités,fra,http://www.mediacongo.net/article-actualite-22271.html,Mediacongo.net - News
2016-11-28 16:45:00,Aprehenden a Rolando López,spa,http://www.lostiempos.com/actualidad/local/20161128/aprehenden-rolando-lopez,They apprehend Rolando López
2016-11-29 00:00:00,Enrique de Inglaterra llega a Granada tras problemas mecánicos en su barco,spa,"https://entretenimiento.terra.com.pe/famosos/enrique-de-inglaterra-llega-a-granada-tras-problemas-mecanicos-en-su-barco,282c70eea409372dc54c3c90c7b7cbde9nrlnu37.html",Enrique de England arrives in Granada after mechanical problems on his boat
2016-11-29 09:15:00,EnviWeb,ces,http://www.enviweb.cz/rss/dalsi/135907/2015-klimaticka-zmena-vloni-citelne-zasahla-nase-zivotni-prostredi,Enviweb
2016-11-29 15:30:00,Gestionan licitación para la adquisición de 61 puentes metálicos modulares,spa,http://www.panamaon.com/noticias/negocios/16091-gestionan-licitacion-para-la-adquisicion-de-61-puentes-metalicos-modulares.html,They manage tender for the acquisition of 61 modular metal bridges
2016-11-29 22:30:00,Un hiver près des normales saisonnières,fra,http://www.lejournaldesherbrooke.ca/actualites/2016/11/29/un-hiver-pres-des-normales-saisonnieres.html,A winter near seasonal norms
2016-11-30 09:30:00,北极熊的家事也是地球村的大事 _网事 _光明网,zho,http://tech.gmw.cn/2016-11/30/content_23144490.htm,The family affairs of the polar bear are also major events in the global village _Network affairs _Guangming.com
2016-11-30 14:45:00,"Τσιρώνης: � λούτος από πραγματική οικονομία, όχι λογιστικές αξίες",ell,http://www.agronews.gr/?pid=156&aid=150826&la=1,"Tsironis: � Loutos from real economy, not accounting values"
2016-11-30 21:30:00,2017ءکے متعلق اس کی ایسی پیش گوئی سامنے آ گئی ہے...,urd,http://www.basharat.com.pk/index.php/ur/world/item/17401-2017,Such a forecast for 2017 has come out ...
2016-12-01 09:00:00,МИД � Ф: Москва предпринимает меры по восстановлению отношений с Анкарой,rus,http://www.pskov.kp.ru/online/news/2586564/,Foreign Ministry � f: Moscow is taking measures to restore relations with Ankara
2016-12-01 15:15:00,Bursa'dan dev organizasyon,tur,"http://www.haberx.com/bursadan_dev_organizasyon(17,n,12421585,201).aspx",Giant Organization from Bursa
2016-12-01 23:15:00,� �세계 '�� 기후체� �' 중심된 서울시,kor,http://heraldk.com/2016/12/01/%EC%A0%84%EC%84%B8%EA%B3%84-%EC%8B%A0%EA%B8%B0%ED%9B%84%EC%B2%B4%EC%A0%9C-%EC%A4%91%EC%8B%AC%EB%90%9C-%EC%84%9C%EC%9A%B8%EC%8B%9C/,� � Seoul city centered on the world '��
2016-12-02 09:45:00,Trump överskuggade klimatmötet,swe,http://www.sydostran.se/tt-inrikes/trump-overskuggade-klimatmotet/,Trump overshadowed the climate meeting
2016-12-02 15:15:00,Pressan.is,isl,http://www.pressan.is/Frettir/Lesafrett/jon-bondi-fann-astina-i-raektinni-madur-gleymir-ekki-hvadan-madur-kemur?pressandate=20120702,Pressan.is
2016-12-02 20:15:00,"Hollande, cinco años de decepciones - Internacional",spa,http://www.elperiodicodearagon.com/noticias/internacional/hollande-cinco-anos-decepciones_1164059.html,"Hollande, five years of disappointments - International"
2016-12-03 03:45:00,Pressan.is,isl,http://www.pressan.is/pressupennar/Lesa_adsent/umferdarslys-og-farsimanotkun?pressandate=2009042/,Pressan.is
2016-12-03 13:45:00,Mehmet Özhaseki: 3 gün elektriksiz bir oturun da göreyim sizi,tur,http://www.haberturk.com/ekonomi/is-yasam/haber/1331986-mehmet-ozhaseki-3-gun-elektriksiz-bir-oturun-da-goreyim-sizi,Mehmet Özhaseki: Sit down without electricity for 3 days and let me see you
2016-12-03 21:15:00,Pressan.is,isl,http://www.pressan.is/Frettir/Lesa_Erlent/ungt-par-stundadi-kynlif-i-bil-thad-vard-theim-ad-bana?pressandate=20110723,Pressan.is
2016-12-04 11:00:00,QualEnergia.it,ita,http://www.qualenergia.it/frontpage?page=4&foo=1951290980,QualEnergia.it
2016-12-04 18:30:00,Leitartikel zur Österreich-Wahl - Ein Signal der Hoffnung für ganz Europa - NP,deu,http://www.neuepresse.de/Nachrichten/Politik/Deutschland-Welt/Ein-Signal-der-Hoffnung-fuer-ganz-Europa,Rental article on Austria -Election - A signal of hope for all of Europe - NP
2016-12-05 09:30:00,Riqueza verde de Mérida,spa,http://yucatan.com.mx/merida/medio-ambiente-merida/riqueza-verde-merida,Green Mérida wealth
2016-12-05 16:45:00,Auto der Zukunft fährt mit Gas aus Solarstrom - Extrem schadstoffarm - Wissen,deu,http://www.krone.at/wissen/auto-der-zukunft-faehrt-mit-gas-aus-solarstrom-extrem-schadstoffarm-story-542682,Car of the future drives with gas from solar power - extremely low -pollutant - knowledge
2016-12-05 23:15:00,Los Estados Unidos necesitan una red de ciudades rebeldes que plante cara a Trump - / Bitacora online,spa,http://www.bitacora.com.uy/noticia_8635_1.html,The United States need a network of rebel cities that raises Trump - / Bitacora online
2016-12-06 08:00:00,Fotostrecke - Volksschule Mank feiert Adventfest,deu,http://www.noen.at/melk/fotostrecke-volksschule-mank-feiert-adventfest/31.580.914,Photo stretch - elementary school Mank celebrates Advent festival
2016-12-06 13:30:00,Световната банка: Нужни са реформи във финансовия сектор за растеж в Европа и Централна Азия,bul,http://www.banker.bg/finansov-dnevnik/read/svetovnata-banka-nujni-sa-reformi-vuv-finansoviia-sektor-za-rastej-v-evropa-i-centralna-aziia,World Bank: Financial Growth Reforms needed in Europe and Central Asia
2016-12-06 19:30:00,Minskade utsläpp - som 140� 000 bilar,swe,http://www.hallandsposten.se/nyheter/sverige/minskade-utsl%C3%A4pp-som-140-000-bilar-1.4021853,Reduced emissions - like 140� 000 cars
2016-12-07 03:30:00,"Gore dice que reunión con Trump fue ""productiva""",spa,http://www.telemundodallas.com/noticias/eeuu/Al-Gore-entrevista-con-Noticias-Telemundo-sobre-reunion-con-Donald-Trump-cambio-climatico-405121285.html,"Gore says that meeting with Trump was ""productive"""
2016-12-07 12:45:00,مراكز بيانات غوغل تعمل كليا بالطاقة المتجددة بحلول 2017,ara,http://www.bbc.com/arabic/science-and-tech-38237036,Google Data Data Centers operates completely with renewable energy by 2017
2016-12-07 20:00:00,Energia para crescer :: Notícias de MT,por,http://olhardireto.com.br/artigos/exibir.asp?id=8114&artigo=energia-para-crescer,Energy to Grow :: MT News
2016-12-08 07:00:00,歌迅金融陈文：明年应该�� 配股市 - 中国证券报,zho,http://www.kaixian.tv/gd/2016/1208/907573.html,"Gexun Finance Chen Wen: Next year, the stock market should be allocated - China Securities Journal"
2016-12-08 13:15:00,Pressan.is,isl,http://www.pressan.is/pressupennar/Lesa_adsent/kunstin-ad-segja-nei?pressandate=20140604,Pressan.is
2016-12-08 17:30:00,Geleerden aan Trump: 'Actie tegen klimaatverandering',nld,http://www.duurzaambedrijfsleven.nl/energie/19687/800-geleerden-aan-trump-neem-actie-tegen-klimaatverandering,Scholars at Trump: 'Action against climate change'
2016-12-09 00:00:00,Трампа обвинили в создании хунты / В мире / Независимая газета,rus,http://www.ng.ru/world/2016-12-09/8_6881_trump.html,Trump was accused of creating junta / in the world / Independent newspaper
2016-12-09 09:15:00,Presidente italiano comienza las consultas,spa,http://www.lostiempos.com/actualidad/mundo/20161209/presidente-italiano-comienza-consultas,Italian president begins consultations
2016-12-09 16:00:00,اخبار الاقتصاد مصر تشارك في الاجتماع السنوي لمركز مارسيليا للتكامل المتوسطي,ara,http://akhbarcairo.com/markets/187758.html,Economy News Egypt participates in the annual meeting of the Marseille Center for Mediterranean Integration
2016-12-09 23:45:00,張高麗：�� 強生態環境保護督察問責-財經新聞-新浪新聞中心,zho,http://news.sina.com.tw/article/20161210/19704604.html,張高麗：�� 強生態環境保護督察問責-財經新聞-新浪新聞中心
2016-12-10 10:45:00,2016. Anno disastroso per i diritti umani,ita,http://www.perlapace.it/anno-disastroso-diritti-umani/,2016. Disastrous year for human rights
2016-12-10 20:30:00,وكالة الأنباء الأردنية,ara,http://petra.gov.jo/Public_News/Nws_NewsDetails.aspx?lang=1&site_id=2&NewsID=281074&Type=P,Jordan News Agency
2016-12-11 12:30:00,Madrid entre las 15 ciudades del mundo que impulsarán la reforma del Gobierno Abierto - Madrid,spa,http://www.nuevatribuna.es/articulo/madrid/madrid-15-ciudades-mundo-impulsaran-reforma-gobierno-abierto/20161211084630134649.html,Madrid among the 15 cities in the world that will boost open government reform - Madrid
2016-12-11 23:15:00,Jaime Palop: «Cualquier mejora del servicio del agua deberá tener impacto en la tarifa»,spa,http://www.lavozdigital.es/sevilla/sevi-jaime-palop-cualquier-mejora-servicio-agua-debera-tener-impacto-tarifa-201612112340_noticia.html,"Jaime Palop: ""Any improvement in water service must have an impact on the rate"""
2016-12-12 08:00:00,"SAMO U DANA� NJEM INFORMERU: SLUČAJ ""TOPČIDER"" TRESE SRBIJU! Sad su pale sve maske: NATO BRANI VUKA!",srp,http://www.informer.rs/vesti/srbija/107693/SAMO-DANASNJEM-INFORMERU-SLUCAJ-TOPCIDER-TRESE-SRBIJU-Sad-pale-sve-maske-NATO-BRANI-VUKA,"Only in Today, I Informer: The ""Topčider"" is shaking Serbia! Now all the masks have fallen: NATO defends the wolf!"
2016-12-12 13:30:00,Совет Федерации Федерального Собрания � оссийской Федерации,rus,http://www.council.gov.ru/events/news/74888/,Council of the Federation of the Federal Assembly of the Ossi Federation
2016-12-12 18:15:00,Pressan.is,isl,http://www.pressan.is/Frettir/Lesafrett/harmraen-gledi-i-hestvikinni?pressandate=20140814,Pressan.is
2016-12-12 22:15:00,Natuur en milieu,nld,http://www.npo.nl/specials/natuur-milieu/POW_03138478,Nature and Environment
2016-12-13 05:15:00,السعودية الأن / بيل غيتس يجمع مليار دولار للطاقة النظيفة,ara,http://www.rasid.co/saudi_arabia/article-10297.html,Saudi Arabia now / Bill Gates collects one billion dollars for clean energy
2016-12-13 11:30:00,Los renos son ahora más pequeños y ligeros por el cambio climático,spa,http://ecodiario.eleconomista.es/ciencia/noticias/8020848/12/16/Los-renos-son-ahora-mas-pequenos-y-ligeros-por-el-cambio-climatico.html,The reindeers are now smaller and light for climate change
2016-12-13 16:30:00,Iberdrola celebra en Castellón una reunión de proyectos europeos Life | Castellón,spa,http://www.elmundo.es/comunidad-valenciana/castellon/2016/12/13/584ff44922601d724d8b4669.html,Iberdrola celebrates in Castellón a meeting of European projects Life | Castellón
2016-12-13 21:00:00,الوليد بن طلال يدعم صندوق استثمار الطاقة النظيفة بـ 50 مليون دولار,ara,http://bl3raby.com/Mal-W-Amal/577993.html,Alwaleed bin Talal supports the clean energy investment fund with $ 50 million
2016-12-14 04:30:00,La Californie demande �  Obama d'interdire le forage au large de ses côtes,fra,http://mobile.lemonde.fr/energies/article/2016/12/14/la-californie-demande-a-obama-d-interdire-le-forage-au-large-de-ses-cotes_5048489_1653054.html,California asks Obama to prohibit drilling off its coast
2016-12-14 11:15:00,Exxon Mobil : Le PDG d'Exxon Mobil nommé chef de la diplomatie américaine,fra,http://www.4-traders.com/EXXON-MOBIL-CORPORATION-4822/news/Exxon-Mobil-Le-PDG-d-rsquo-Exxon-Mobil-nomme-chef-de-la-diplomatie-americaine-23548595/,Exxon Mobil: The CEO of Exxon Mobil named Head of American diplomacy
2016-12-14 17:00:00,Procès Amadou Haya Sanogo et co-accusés : La défense a planifié et obtenu le report en se jouant du parquet général - Koulouba.com,fra,http://koulouba.com/societe/proces-amadou-haya-sanogo-et-co-accuses-la-defense-a-planifie-et-obtenu-le-report-en-se-jouant-du-parquet-general,Amadou Haya Sanogo and co -accused trial: Defense planned and obtained the postponement by playing the general prosecutor's office - Koulouba.com
2016-12-15 02:00:00,Donald Trump y su gabinete de empresarios millonarios,spa,http://www.las2orillas.co/donald-trump-y-su-gabinete-de-empresarios-millonarios/,Donald Trump and his Millionaire businessmen
2016-12-15 12:00:00,Trump designa al exgobernador tejano Rick Perry como secretario de Energía – Rumores NewsPaper,spa,http://rumoresnewspaper.com/?p=17801,Trump designates former Texan Governor Rick Perry as Secretary of Energy - Newspaper Rumors
2016-12-15 17:30:00,Leonardo DiCaprio sorprende una vez más con 'dad bod' en la playa,spa,http://eldiariodechihuahua.mx/Espectaculos/2016/12/15/leonardo-dicaprio-sorprende-una-vez-mas-con-dad-bod-en-la-playa/,Leonardo DiCaprio once again surprises with 'dad bod' on the beach
2016-12-15 23:45:00,諏訪湖の御神渡り600年の記録が伝える気候変動,jpn,http://natgeo.nikkeibp.co.jp/atcl/news/16/042800158/,Climate change is conveyed by 600 years of the divine crossing of Lake Suwa
2016-12-16 09:30:00,Умереть от жажды над Днестром,rus,http://www.vedomosti.md/news/umeret-ot-zhazhdy-nad-dnestrom,Die from the thirst for the Dniester
2016-12-16 16:30:00,Pressan.is,isl,http://www.pressan.is/Frettir/Lesa_Erlent/brottflutningur-folks-fra-aleppo-er-hafinn?pressandate=20140901,Pressan.is
2016-12-17 05:15:00,LOCAL,spa,http://eldiario.com.co/seccion/LOCAL/jornada-de-siembra-de-rboles-en-el-vergel1612.html,LOCAL
2016-12-17 18:45:00,Un gabinete bien Trump,spa,http://www.redaccionrosario.com/nuevo/2016/12/17/un-gabinete-bien-trump/,A good Trump cabinet
2016-12-18 13:15:00,Mini vízerőművet szállít a Ganz EEG Kft. Grúziába,hun,http://ecolounge.hu/zoldmotor/mini-vizeromuvet-szallit-a-ganz-eeg-kft-gruziaba,Supplies a mini hydroelectric power plant to Ganz EEG Kft. To Georgia
2016-12-19 05:15:00,Fomenta Yumká frenar cambio climático,spa,http://novedadesdetabasco.com.mx/2016/12/18/fomenta-yumka-acciones-para-frenar-cambio-climatico/,Yumká Frena Climate Change Frena
2016-12-19 15:00:00,Tüm Dünya İçin İnişi Çıkışından Bol Olan 2016 Yılında Aklımıza Kazınmış 46 Fotoğraf Karesi,tur,https://onedio.com/haber/tum-dunya-icin-inisi-cikisindan-bol-olan-2016-yilinda-aklimiza-kazinmis-46-fotograf-karesi-745604,"46 photo frames engraved in our minds in 2016, which has abundant landing for the whole world"
2016-12-20 03:00:00,El Heraldo,spa,http://www.elheraldo.com.ec/index.php?fecha=2016-12-19&seccion=Varios&noticia=n&id_varios=3690,The Herald
2016-12-20 14:15:00,Europa já gastou 20% dos fundos comunitários previstos até 2020,por,https://www.dinheirovivo.pt/economia/europa-ja-gastou-20-dos-fundos-comunitarios-previstos-ate-2020/,Europe has already spent 20% of the planned community funds by 2020
2016-12-20 23:45:00,"Christine Lagarde coupable, un nouveau défi pour le FMI",fra,http://www.lorientlejour.com/article/1025232/christine-lagarde-coupable-un-nouveau-defi-pour-le-fmi.html,"Christine Lagarde Couble, a new challenge for the IMF"
2016-12-21 09:15:00,Новости дня: � ади пингвинов и назло Трампу: Обама запретил добычу нефти в Арктике и Атлантике - 21.12.2016 - последние новости дня,rus,https://www.rusdialog.ru/news/90434_1482301955,News of the day: � Adi Penguinov and spite of Trump: Obama banned oil production in the Arctic and Atlantic - 12/21/2016 - The latest news of the day
2016-12-21 15:00:00,"Zvanično nastupila zima, danas je najkraći dan i najduža noć u godini",hrv,https://www.klix.ba/vijesti/bih/zvanicno-nastupila-zima-danas-je-najkraci-dan-i-najduza-noc-u-godini/161221020,"Officially came winter, today is the shortest day and the longest night of the year"
2016-12-21 23:15:00,﻿梁振英不连任仍任重道远_大公资讯_大公网,zho,http://news.takungpao.com/hkol/topnews/2016-12/3406144.html,﻿Leung Chun-ying still has a long way to go before he is re-elected_Dagong Information_Dagong.com
2016-12-22 09:30:00,Kennis- en Innovatieprogramma Bodem en Ondergrond,nld,http://www.binnenlandsbestuur.nl/ruimte-en-milieu/kennispartners/over-morgen/bestuurlijke-aftrap-kibo-door-minister-schultz.9554712.lynkx,Knowledge and innovation program soil and surface
2016-12-22 17:30:00,La Legislatura provincial aprobó la Ley Fiscal y el Presupuesto 2017,spa,http://www.zonanortediario.com.ar/despachos.asp?cod_des=53319&ID_Seccion=78,The Provincial Legislature approved the Fiscal Law and the 2017 Budget
2016-12-23 08:30:00,الصين تطلق قمرا صناعيا لمراقبة غاز ثاني أكسيد الكربون,ara,http://www.elhadas.com/technology/68132.html,China launches an industrial moon to monitor carbon dioxide
2016-12-23 20:15:00,Lanzaron Segunda Versión del Congreso del Futuro en Los Ríos,spa,http://diariofutrono.cl/noticia/actualidad/2016/12/lanzaron-segunda-version-del-congreso-del-futuro-en-los-rios,They launched the second version of the Congress of the future in the rivers
2016-12-24 12:00:00,"""Generell köttskatt är inte klimatsmart""",swe,http://www.svd.se/generell-kottskatt-ar-inte-klimatsmart/i/senaste,"""General meat tax is not climate smart"""
2016-12-25 07:45:00,Bill Gates geleceğin mesleklerini açıkladı,tur,http://www.habervaktim.com/haber/495278/bill-gates-gelecegin-mesleklerini-acikladi.html,Bill Gates explained the professions of the future
2016-12-26 01:15:00,"Rudolf, az agancsos klíma-megmentõ",hun,http://www.origo.hu/kornyezet/20161225-a-renszarvas-populacio-legelesi-szokasai-kozvetett-modon-befolyasoljak-a-sarkvideki-klimat.html,"Rudolf, the antler climate rescue"
2016-12-26 13:45:00,Löfven vill inte se EU krackelera - NYHETER,swe,http://www.kuriren.nu/nyheter/lofven-vill-inte-se-eu-krackelera-9075109.aspx,Löfven does not want to see EU crackle - news
2016-12-27 02:30:00,Ces scientifiques veulent refroidir l'Arctique. Info,fra,http://www.paris.maville.com/actu/actudet_-ces-scientifiques-veulent-refroidir-l-arctique_fil-3107097_actu.Htm,These scientists want to cool the Arctic. Info
2016-12-27 13:00:00,Ny forskning: Så här mycket belastar egentligen solpanelerna klimatet,swe,http://www.va.se/nyheter/2016/12/27/ny-forskning-sa-har-mycket-belastar-solpanelerna-egentligen-klimatet/,New Research: This much is really burdened by the solar panels climate
2016-12-28 03:30:00,Maghress,fra,http://www.maghress.com/fr/liberation/81914,Maghress
2016-12-28 15:30:00,"Tagasi Kuule? Pole välistatud, et NASA fookus pöördub Trumpi ametiajal Marsilt meie kaaslasele",est,http://forte.delfi.ee/news/kosmos/tagasi-kuule-pole-valistatud-et-nasa-fookus-poordub-trumpi-ametiajal-marsilt-meie-kaaslasele?id=76744508,Back to the moon? It is not excluded that the focus of NASA will turn from Mars to our companion during Trump's term
2016-12-29 07:30:00,Yön uutiskooste,fin,http://www.pohjolansanomat.fi/kotimaa/yon-uutiskooste-15836739/,Night news
2016-12-29 17:30:00,Das Jahr 2016: Trotz Starkregen zu trocken - Wissen,deu,http://www.sueddeutsche.de/wissen/meteorologie-wetter-trotz-starkregen-zu-trocken-1.3314096,The year 2016: despite heavy rain too dry - know
2016-12-30 08:30:00,"A Las Vegas, le rêve toujours �  concrétiser d'un environnement connecté et intelligent",fra,http://www.medias24.com/filafp/afp-77696-A-Las-Vegas-le-reve-toujours-a-concretiser-d-un-environnement-connecte-et-intelligent.html,"In Las Vegas, the dream always materialized from a connected and intelligent environment"
2016-12-30 18:15:00,馬六甲回顧及展望：甲粵�� 結友好　中資大舉來古城 - 东方网,zho,http://www.orientaldaily.com.my/south/nm56920204539,馬六甲回顧及展望：甲粵�� 結友好　中資大舉來古城 - 东方网
2016-12-31 06:45:00,La 'E-Integración' de América Latina,spa,http://impresa.prensa.com/perspectiva/E-Integracion-America-Latina_0_4655534470.html,The 'e-integration' of Latin America
2016-12-31 17:45:00,SHELL: Ilmasto lämpenee rajusti!,fin,http://keskustelu.kauppalehti.fi/5/i/keskustelu/thread.jspa?messageID=7265202,Shell: The climate is warmingly warming up!
2017-01-01 07:30:00,Maritima.info,fra,http://www.maritima.info/afp/7/pour-ses-derniers-voeux-hollande-multiplie-les-avertissements.html,Maritima.info
2017-01-02 01:00:00,Estudio señala actividad humana como factor de cambio climático,spa,http://yucatan.com.mx/imagen/ciencia/estudio-senala-actividad-humana-factor-cambio-climatico,Study indicates human activity as a climate change factor
2017-01-02 13:30:00,Глобальное потепление может убить 4 города в� Сибири� — Ученые,rus,http://unionnews.ru/2017/01/02/globalnoe-poteplenie-mozhet-ubit-4-goroda-v-sibiri-uchenie.html,Global warming can kill 4 cities in Siberia - Scientists
